@relation accelerometer

@attribute minimum_for_axis_X numeric
@attribute minimum_for_axis_Y numeric
@attribute minimum_for_axis_Z numeric
@attribute minimum_for_magnitude numeric
@attribute average_acceleration_for_axis_X numeric
@attribute average_acceleration_for_axis_Y numeric
@attribute average_acceleration_for_axis_Z numeric
@attribute average_acceleration_for_magnitude numeric
@attribute standard_deviation_for_axis_X numeric
@attribute standard_deviation_for_axis_Y numeric
@attribute standard_deviation_for_axis_Z numeric
@attribute standard_deviation_for_magnitude numeric
@attribute average_absolute_difference_for_axis_X numeric
@attribute average_absolute_difference_for_axis_Y numeric
@attribute average_absolute_difference_for_axis_Z numeric
@attribute average_absolute_difference_for_magnitude numeric
@attribute zero_crossing_rate_for_axis_X numeric
@attribute zero_crossing_rate_for_axis_Y numeric
@attribute zero_crossing_rate_for_axis_Z numeric
@attribute bin0_X numeric
@attribute bin1_X numeric
@attribute bin2_X numeric
@attribute bin3_X numeric
@attribute bin4_X numeric
@attribute bin5_X numeric
@attribute bin6_X numeric
@attribute bin7_X numeric
@attribute bin8_X numeric
@attribute bin9_X numeric
@attribute bin0_Y numeric
@attribute bin1_Y numeric
@attribute bin2_Y numeric
@attribute bin3_Y numeric
@attribute bin4_Y numeric
@attribute bin5_Y numeric
@attribute bin6_Y numeric
@attribute bin7_Y numeric
@attribute bin8_Y numeric
@attribute bin9_Y numeric
@attribute bin0_Z numeric
@attribute bin1_Z numeric
@attribute bin2_Z numeric
@attribute bin3_Z numeric
@attribute bin4_Z numeric
@attribute bin5_Z numeric
@attribute bin6_Z numeric
@attribute bin7_Z numeric
@attribute bin8_Z numeric
@attribute bin9_Z numeric
@attribute bin0_magnitude numeric
@attribute bin1_magnitude numeric
@attribute bin2_magnitude numeric
@attribute bin3_magnitude numeric
@attribute bin4_magnitude numeric
@attribute bin5_magnitude numeric
@attribute bin6_magnitude numeric
@attribute bin7_magnitude numeric
@attribute bin8_magnitude numeric
@attribute bin9_magnitude numeric
@attribute userID{u001,u002,u003,u004,u005,u006,u007,u008,u009,u010,u011,u012,u013,u014,u015,u016,u017,u018,u019,u020,u021,u022,u023,u024,u025,u026,u027,u028,u029,u030,u031,u032,u033,u034,u035,u036,u037,u038,u039,u040,u041,u042,u043,u044,u045,u046,u047,u048,u049,u050,u051,u052,u053,u054,u055,u056,u057,u058,u059,u060,u061,u062,u063,u064,u065,u066,u067,u068,u069,u070,u071,u072,u073,u074,u075,u076,u077,u078,u079,u080,u081,u082,u083,u084,u085,u086,u087,u088,u089,u090,u091,u092,u093,u094,u095,u096,u097,u098,u099,u100,u101,u102,u103,u104,u105,u106,u107,u108,u109,u110,u111,u112,u113,u114,u115,u116,u117,u118,u119,u120,u121,u122,u123,u124,u125,u126,u127,u128,u129,u130,u131,u132,u133,u134,u135,u136,u137,u138,u139,u140,u141,u142,u143,u144,u145,u146,u147,u148,u149,u150,u151,u152,u153,u001,u002,u003,u004,u005,u006,u007,u008,u009,u010,u011,u012,u013,u014,u015,u016,u017,u018,u019,u020,u021,u022,u023,u024,u025,u026,u027,u028,u029,u030,u031,u032,u033,u034,u035,u036,u037,u038,u039,u040,u041,u042,u043,u044,u045,u046,u047,u048,u049,u050,u051,u052,u053,u054,u055,u056,u057,u058,u059,u060,u061,u062,u063,u064,u065,u066,u067,u068,u069,u070,u071,u072,u073,u074,u075,u076,u077,u078,u079,u080,u081,u082,u083,u084,u085,u086,u087,u088,u089,u090,u091,u092,u093,u094,u095,u096,u097,u098,u099,u100,u101,u102,u103,u104,u105,u106,u107,u108,u109,u110,u111,u112,u113,u114,u115,u116,u117,u118,u119,u120,u121,u122,u123,u124,u125,u126,u127,u128,u129,u130,u131,u132,u133,u134,u135,u136,u137,u138,u139,u140,u141,u142,u143,u144,u145,u146,u147,u148,u149,u150,u151,u152,u153}

@data
-4.4916634,-13.475000000000001,-2.8583366000000003,5.370785170697908,-1.470000196,-11.297222440000002,-0.4355553813333333,11.712623785169592,2.2504070997575134,2.489012426429961,1.5384775405944975,2.5335185234852724,2.0797780042666667,2.068897338666667,1.3937778736000004,2.1280310627920183,1.2,0.06666666666666667,1.1333333333333333,0.0,0.0,0.0,0.3333333333333333,0.26666666666666666,0.4,0.0,0.0,0.0,0.0,0.5333333333333333,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.3333333333333333,0.5333333333333333,u013
-2.8583366000000003,-14.291634,-2.8583366000000003,6.746777894349874,0.09074005111111116,-10.707403777777778,-1.088888888888889,11.019747410913205,1.903394553668248,2.87304836796772,1.3474314862501253,2.8461315484385246,1.8047332765432103,2.5508117530864194,1.2098765432098764,2.4659776034303778,2.3333333333333335,0.1111111111111111,1.4444444444444444,0.0,0.0,0.0,0.0,0.4444444444444444,0.5555555555555556,0.0,0.0,0.0,0.0,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.3333333333333333,0.4444444444444444,u013
1.6333366000000002,-11.025,-2.8583366000000003,6.4692156260854805,2.041665033333334,-8.847227666666667,-1.4972227666666669,9.269255494339328,0.2357504169249736,1.694574040625123,1.2174157982058242,1.7814804943684508,0.13611165555555593,1.4972276666666666,1.0888894333333334,1.5999722069631084,3.0,0.16666666666666666,2.8333333333333335,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,u013
0.81666634,-10.616634,-3.2666634,6.232934846987297,1.9055565900000004,-8.370826800000001,-1.7013887800000003,8.904815085505794,0.6087070043041435,1.968907288073162,1.5354036123615242,1.9762246041172435,0.54444341,1.7694422666666663,1.4064816266666667,1.7812534923456649,2.6666666666666665,0.16666666666666666,2.8333333333333335,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,u013
-2.8583366000000003,-12.658366000000003,-2.0416634,8.671677252866887,-0.5939396018181824,-9.874247027272729,-0.7795458888636362,10.04053283304401,1.3230219324771986,0.8652160744480716,0.7753363442044133,0.8654727977036532,1.1170116051239674,0.6496274113636369,0.6234679071539263,0.6440861759775536,0.5113636363636364,0.011363636363636364,0.3977272727272727,0.0,0.0,0.0,0.0,0.5568181818181818,0.4431818181818182,0.0,0.0,0.0,0.0,0.03409090909090909,0.8977272727272727,0.06818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7727272727272727,0.22727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06818181818181818,0.8863636363636364,0.045454545454545456,u013
-4.9,-13.475000000000001,-1.225,4.673585505453875,-1.1909717866666665,-10.072218683333334,-0.20416658499999998,10.358434355345942,2.2945418013062415,2.9224280720805016,0.6124999727778371,3.129407105670853,2.138077977777778,2.472683869444445,0.5444444716666667,2.6485458059156683,1.5833333333333333,0.08333333333333333,1.6666666666666667,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.4166666666666667,0.25,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.25,0.4166666666666667,u013
1.6333366000000002,-3.6750000000000003,0.81666634,4.103700447131657,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Infinity,Infinity,Infinity,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,u013
-9.3916634,-17.558366000000003,-6.125,0.0,-0.5144999118000001,-9.710168397999999,-0.9269164184000003,10.260521622009078,2.566088269673709,3.4424157577368693,2.3256044740860142,3.738505315564607,1.9294566812359997,2.7412254181200018,1.783763536128001,2.9364465418628667,0.18,0.01,0.17,0.0,0.02,0.02,0.08,0.42,0.38,0.08,0.0,0.0,0.0,0.3,0.36,0.18,0.12,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.15,0.46,0.32,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.11,0.19,0.34,0.33,u013
-9.3916634,-19.6,-5.716663400000001,3.9589384828371603,-0.4318006273563219,-10.353832018390802,-0.7791191156321848,10.928209389319562,2.5842746717027265,3.143472859878543,2.615438801843547,3.459764834805556,1.9022107452503638,2.490564625075968,2.0314706052794285,2.669020818759575,0.20689655172413793,0.011494252873563218,0.12643678160919541,0.0,0.011494252873563218,0.034482758620689655,0.06896551724137931,0.41379310344827586,0.40229885057471265,0.06896551724137931,0.0,0.0,0.0,0.3563218390804598,0.3218390804597701,0.22988505747126436,0.09195402298850575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14942528735632185,0.4367816091954023,0.3333333333333333,0.04597701149425287,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09195402298850575,0.1839080459770115,0.3218390804597701,0.40229885057471265,u013
-10.616634,-17.150000000000002,-6.125,2.9160865684470947,-0.3920000130666664,-10.556777168,-0.6642223485333334,11.121963396371553,2.9942775189454602,3.3438108837151286,2.385424769698087,3.765547787708444,2.117235943722665,2.6416416917333336,1.8817453915804443,2.8490751271552854,0.25333333333333335,0.013333333333333334,0.29333333333333333,0.0,0.04,0.0,0.13333333333333333,0.30666666666666664,0.4,0.12,0.0,0.0,0.0,0.4266666666666667,0.32,0.13333333333333333,0.10666666666666667,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.05333333333333334,0.4533333333333333,0.4266666666666667,0.05333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.10666666666666667,0.13333333333333333,0.29333333333333333,0.4533333333333333,u013
-8.166663400000001,-15.108366000000002,-3.2666634,2.7085767151361972,-0.6329166176666666,-10.017779193333332,-0.3470828433333333,10.49710551915325,2.527519366855198,3.321893103272862,1.975007233142682,3.465790983536871,1.980416650333333,2.633298100222222,1.653750163333333,2.7271267410624622,0.36666666666666664,0.016666666666666666,0.23333333333333334,0.0,0.0,0.03333333333333333,0.18333333333333332,0.3333333333333333,0.36666666666666664,0.08333333333333333,0.0,0.0,0.0,0.3333333333333333,0.4,0.13333333333333333,0.08333333333333333,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.4666666666666667,0.4666666666666667,0.016666666666666666,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.1,0.13333333333333333,0.4,0.35,u013
-3.6750000000000003,-14.700000000000001,-2.8583366000000003,3.2152227029847498,-0.0653338364000001,-10.094006468000002,-0.48183317000000003,10.48696683277133,2.330521369534526,3.3263920244416,1.6550152073998416,3.374050092858945,1.9763337187999996,2.7505386384000006,1.5167136012000002,2.813595752848355,0.4,0.02,0.3,0.0,0.0,0.0,0.06,0.44,0.38,0.12,0.0,0.0,0.0,0.34,0.34,0.18,0.1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.16,0.26,0.44,u013
-4.0833366,-15.516634,-2.8583366000000003,5.613659218254001,-0.24500053900000013,-10.953534725000004,-0.7043745345000005,11.370435369759722,2.4564563059080218,2.3490384650500102,1.6810926690617747,2.372240097029232,2.2131665090499992,1.9630540475000005,1.4822498726,1.9681457502427329,0.4,0.025,0.425,0.0,0.0,0.0,0.2,0.325,0.325,0.15,0.0,0.0,0.0,0.4,0.525,0.05,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675,0.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.05,0.525,0.4,u013
-4.4916634,-15.108366000000002,-2.8583366000000003,5.034271329773357,-0.8166669722580647,-11.248924309677419,-0.38198986903225796,11.601583465075766,2.2123541320026687,2.7359297259898727,1.656015104715806,2.8065332225619124,1.949462491363164,2.233311700312175,1.525408053777316,2.263792754009325,0.5806451612903226,0.03225806451612903,0.5161290322580645,0.0,0.0,0.0,0.12903225806451613,0.3548387096774194,0.45161290322580644,0.06451612903225806,0.0,0.0,0.0,0.4838709677419355,0.3225806451612903,0.12903225806451613,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45161290322580644,0.5483870967741935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.0967741935483871,0.3548387096774194,0.4838709677419355,u013
-2.0416634,-11.841633999999999,-2.0416634,8.457524722913208,-1.5806451609955453E-7,-10.089780941935485,-0.46102054645161294,10.224799387417148,0.9276712788776181,1.1275694809423706,1.2649276535085288,1.09623254475804,0.7112906529864726,0.9466855475546299,1.1081510634339231,0.9254731981478391,0.9354838709677419,0.03225806451612903,0.6774193548387096,0.0,0.0,0.0,0.0,0.3548387096774194,0.6451612903225806,0.0,0.0,0.0,0.0,0.12903225806451613,0.7096774193548387,0.16129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5483870967741935,0.45161290322580644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16129032258064516,0.7096774193548387,0.12903225806451613,u013
-2.45,-11.433366000000001,-0.81666634,0.0,-0.2562090478431372,-6.7775389568627435,0.15612753745098035,6.822860320770103,0.7139745312588776,4.605331023177056,0.5455768778870799,4.635743503819925,0.5278032939023453,4.252573463129563,0.39703016894271426,4.28101039734595,0.3137254901960784,0.00980392156862745,0.38235294117647056,0.0,0.0,0.0,0.0,0.3137254901960784,0.6862745098039216,0.0,0.0,0.0,0.0,0.0,0.6862745098039216,0.0,0.0,0.0,0.3137254901960784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14705882352941177,0.8529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3137254901960784,0.0,0.0,0.6862745098039216,0.0,u013
-8.575000000000001,-15.516634,-3.6750000000000003,4.984343516329708,-0.6068283861111111,-10.174306780555552,0.03969891527777763,10.66594595651516,2.6419173156474813,2.774255253672724,2.209615845328313,3.111680174888776,2.01850904662037,2.2855337004629637,1.6591692170061725,2.5411628840610403,0.2638888888888889,0.013888888888888888,0.2777777777777778,0.0,0.0,0.05555555555555555,0.08333333333333333,0.3888888888888889,0.4305555555555556,0.041666666666666664,0.0,0.0,0.0,0.3472222222222222,0.2916666666666667,0.2361111111111111,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.4583333333333333,0.375,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.2916666666666667,0.375,u013
-7.3500000000000005,-17.150000000000002,-3.6750000000000003,4.2826392758191245,-0.5025640523076924,-9.944484867692307,-0.36435919046153864,10.454109749036844,2.5311281993239447,3.026526095397797,2.257223985393382,3.26362178767266,2.043116068497042,2.4370477076449695,1.6371990757396446,2.5936287351896135,0.2923076923076923,0.015384615384615385,0.27692307692307694,0.0,0.0,0.046153846153846156,0.1076923076923077,0.3384615384615385,0.4307692307692308,0.07692307692307693,0.0,0.0,0.0,0.2923076923076923,0.3076923076923077,0.2923076923076923,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03076923076923077,0.5846153846153846,0.27692307692307694,0.06153846153846154,0.046153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1076923076923077,0.2153846153846154,0.3076923076923077,0.36923076923076925,u013
-3.6750000000000003,-16.333366,-2.8583366000000003,3.3173125455219847,0.05444468399999985,-9.956532133333331,-0.775833268,10.291830439430594,2.1026419574380713,3.1551056544519924,1.4997566558768396,3.2312079367074755,1.7322411596,2.5960966577777804,1.2808053617333333,2.6345755079438984,0.26666666666666666,0.016666666666666666,0.21666666666666667,0.0,0.0,0.0,0.05,0.43333333333333335,0.4166666666666667,0.1,0.0,0.0,0.0,0.35,0.26666666666666666,0.23333333333333334,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.3333333333333333,0.36666666666666664,u013
-3.6750000000000003,-16.333366,-3.6750000000000003,3.4887984706628674,-0.03141037576923092,-9.82355543076923,-0.8323714807692308,10.206006176972448,2.071053923980773,3.410174365034203,1.7780122102692837,3.480429439959831,1.8242116639053267,2.8948767118343195,1.5699089776627215,2.963508874250443,0.38461538461538464,0.019230769230769232,0.28846153846153844,0.0,0.0,0.0,0.057692307692307696,0.40384615384615385,0.4807692307692308,0.057692307692307696,0.0,0.0,0.0,0.36538461538461536,0.23076923076923078,0.23076923076923078,0.17307692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.5384615384615384,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.21153846153846154,0.23076923076923078,0.40384615384615385,u013
-4.4916634,-14.700000000000001,-3.2666634,4.5101858583420436,0.15978248086956512,-10.545648552173915,-0.8965580917391304,10.921981552270111,2.19312924956679,2.7395813870090704,1.7126727050517998,2.828204215907367,1.776134158071833,2.3527365931947064,1.5464949698487707,2.391359194162818,0.3695652173913043,0.021739130434782608,0.45652173913043476,0.0,0.0,0.0,0.10869565217391304,0.2391304347826087,0.5434782608695652,0.10869565217391304,0.0,0.0,0.0,0.41304347826086957,0.2826086956521739,0.2391304347826087,0.06521739130434782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.5652173913043478,0.391304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06521739130434782,0.1956521739130435,0.2391304347826087,0.5,u013
-2.8583366000000003,-15.925,-2.8583366000000003,6.989537514727893,0.1593492429268292,-11.194303604878051,-1.1353665707317075,11.497216864544717,1.828077709840109,2.337838299762481,1.4274218427422376,2.2990815873211052,1.5818369832004762,1.9180208925639497,1.1960939060083284,1.8748041287622266,0.4634146341463415,0.024390243902439025,0.43902439024390244,0.0,0.0,0.0,0.0,0.4146341463414634,0.5853658536585366,0.0,0.0,0.0,0.0,0.4878048780487805,0.2926829268292683,0.21951219512195122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7804878048780488,0.21951219512195122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1951219512195122,0.3170731707317073,0.4878048780487805,u013
-3.6750000000000003,-15.925,-3.2666634,5.432524761165618,-0.0772519962162162,-11.2457208972973,-0.9932426870270273,11.600775891274315,1.9077986976425085,2.42149509755047,1.8446367169726043,2.4055675260488396,1.5444487416508403,1.8379472350620893,1.688215550562454,1.78343570668003,0.5135135135135135,0.02702702702702703,0.2972972972972973,0.0,0.0,0.0,0.08108108108108109,0.35135135135135137,0.5405405405405406,0.02702702702702703,0.0,0.0,0.0,0.40540540540540543,0.43243243243243246,0.13513513513513514,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.5945945945945946,0.35135135135135137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.08108108108108109,0.43243243243243246,0.4594594594594595,u013
-3.2666634,-15.516634,-3.2666634,5.959426587826057,-0.357291585,-11.79062591875,-0.9697912787500002,12.197442262097724,2.3826119434459927,2.221921288049479,1.6982385995225122,2.192533339310986,2.0703773234375005,1.7130788363281249,1.5376302364062502,1.6495223707546818,0.46875,0.03125,0.59375,0.0,0.0,0.0,0.1875,0.34375,0.375,0.09375,0.0,0.0,0.0,0.53125,0.375,0.0625,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.5625,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.28125,0.625,u013
-4.4916634,-15.108366000000002,-2.8583366000000003,7.048923021206826,-0.9255548913333329,-11.732768740000001,-0.8847220480000001,12.090410398904364,1.9694290587604846,1.819826584926735,1.7486449003331246,1.8350482979017946,1.7494807947555553,1.41555806,1.6333341957333338,1.435045450705696,0.7,0.03333333333333333,0.5333333333333333,0.0,0.0,0.0,0.2,0.3,0.5,0.0,0.0,0.0,0.0,0.5,0.43333333333333335,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.4,0.5333333333333333,u013
-1.225,-10.208366000000002,-2.0416634,8.298310671443229,1.0888888889325364E-7,-9.210191355555558,-1.4518518155555553,9.372992828860193,0.9028588557985543,0.8191934163728276,0.3902899830040293,0.8491537953594945,0.8166665698765434,0.7460974716049381,0.3427983861728395,0.7652838638283783,2.5555555555555554,0.1111111111111111,1.1111111111111112,0.0,0.0,0.0,0.0,0.4444444444444444,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,u013
-4.0833366,-13.883366000000002,-3.6750000000000003,5.034271329773357,-0.13149738000000008,-9.800000498305089,-0.5951976681355932,10.110017972072079,1.9129516879754525,2.6064929817990943,1.5757788436782376,2.6712107713807045,1.6420144169491517,2.270058222005172,1.2898686031255384,2.301792521272542,0.3389830508474576,0.01694915254237288,0.288135593220339,0.0,0.0,0.0,0.05084745762711865,0.3898305084745763,0.559322033898305,0.0,0.0,0.0,0.0,0.3559322033898305,0.22033898305084745,0.288135593220339,0.13559322033898305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03389830508474576,0.5423728813559322,0.4067796610169492,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11864406779661017,0.2711864406779661,0.2542372881355932,0.3559322033898305,u013
-4.4916634,-16.333366,-3.6750000000000003,4.042295118715178,-0.16490414769230766,-9.94134596538462,-0.7302883296153848,10.343489611010249,2.4319508455709102,3.3364815006516437,1.5306455735671447,3.4340160576262617,2.033814504615385,2.696449878106509,1.3394659476775148,2.7622612551251606,0.3269230769230769,0.019230769230769232,0.3269230769230769,0.0,0.0,0.0,0.17307692307692307,0.3269230769230769,0.36538461538461536,0.1346153846153846,0.0,0.0,0.0,0.3076923076923077,0.40384615384615385,0.1346153846153846,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057692307692307696,0.5192307692307693,0.4230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.1346153846153846,0.36538461538461536,0.34615384615384615,u013
-4.4916634,-14.291634,-3.6750000000000003,4.933910493288057,0.05212793063829792,-10.42552586808511,-0.9035463842553192,10.79548015391338,2.11358190417589,2.6177934063748687,1.8025341272715023,2.745452845401922,1.7080126328293352,2.3035938649162513,1.6277882295156183,2.3865339594742947,0.3617021276595745,0.02127659574468085,0.2765957446808511,0.0,0.0,0.0,0.1702127659574468,0.14893617021276595,0.6382978723404256,0.0425531914893617,0.0,0.0,0.0,0.46808510638297873,0.19148936170212766,0.2553191489361702,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06382978723404255,0.5106382978723404,0.425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0851063829787234,0.23404255319148937,0.1702127659574468,0.5106382978723404,u013
-4.4916634,-16.333366,-2.45,5.789120893337568,0.07145922350000014,-11.188334885000003,-0.734999804,11.562906052675485,2.291560072969743,2.3041006066874563,1.641479337798691,2.297379776745338,1.8752705548499997,1.8415865264999993,1.4250830621999997,1.762296582794995,0.55,0.025,0.375,0.0,0.0,0.0,0.075,0.375,0.425,0.125,0.0,0.0,0.0,0.45,0.3,0.225,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.125,0.375,0.475,u013
-3.6750000000000003,-15.925,-3.2666634,7.372650321002482,-0.8030556099999999,-12.181948800000006,-0.8438878326666669,12.541066861493961,1.8306310299397046,1.726256478673132,2.0712159308093447,1.7605880716999667,1.4872405846666672,1.3202821333333334,1.9037407784888891,1.302657626845683,0.6,0.03333333333333333,0.5333333333333333,0.0,0.0,0.0,0.06666666666666667,0.5666666666666667,0.3333333333333333,0.03333333333333333,0.0,0.0,0.0,0.6,0.36666666666666664,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.4666666666666667,0.36666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.3,0.6666666666666666,u013
-4.0833366,-15.108366000000002,-2.8583366000000003,6.13859604289849,-1.4380439043478266,-12.214509939130435,-0.08876822956521746,12.530392681806955,1.9744076702280429,2.3500651184928945,1.5133345446665372,2.443488390752117,1.7830816559546314,1.8602726064272217,1.3153125872967868,1.9368539886272187,0.6086956521739131,0.043478260869565216,0.6956521739130435,0.0,0.0,0.0,0.2608695652173913,0.391304347826087,0.34782608695652173,0.0,0.0,0.0,0.0,0.6956521739130435,0.21739130434782608,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391304347826087,0.6086956521739131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.21739130434782608,0.6956521739130435,u013
